word,valence_mean,arousal_mean,concreteness_mean
Bauch,5.225807,4.354839,2.193548
Bauer,5.193548,2.166667,2.700000
Baum,5.387097,2.129032,1.483871
Becher,5.064516,1.548387,1.419355
Becken,5.774194,3.096774,2.633333
Beet,5.322581,2.000000,1.838710
Befund,4.709677,3.096774,5.433333
Beifall,6.400000,5.838710,4.900000
Bein,5.419355,3.000000,1.333333
Beispiel,5.387097,2.419355,5.133333
Beleg,5.032258,2.193548,4.612903
Berg,5.806452,3.064516,1.700000
Bericht,4.967742,2.161290,4.322581
Beruf,5.677419,2.806452,5.483871
Bescheid,4.645161,2.354839,5.387097
Besen,4.677419,1.741936,1.193548
Bestand,5.161290,1.903226,6.200000
Besteck,4.806452,2.064516,1.666667
Bestie,3.633333,7.166667,4.900000
Besuch,6.064516,2.806452,5.645161
Betrag,5.206897,2.322581,4.741936
Betreff,5.387097,1.866667,6.700000
Betrug,3.096774,6.233333,6.000000
Bett,6.166667,4.096774,1.366667
Beweis,5.354839,3.580645,6.096774
Biest,3.580645,6.733333,5.193548
Bild,5.258065,3.290323,2.580645
Bildnis,5.533333,3.096774,3.806452
Bildung,6.645161,4.903226,7.033333
Binde,4.354839,3.387097,2.193548
Birke,5.161290,2.466667,1.766667
Bistro,5.741936,2.700000,3.000000
Bitte,6.129032,4.387097,7.100000
Blase,4.838710,3.387097,2.161290
Blatt,5.322581,2.064516,2.000000
Blech,4.935484,2.354839,1.645161
Blinker,5.064516,2.290323,1.966667
Blume,6.433333,3.600000,1.566667
Bl¸te,6.580645,4.161290,1.933333
Blutung,3.774194,6.400000,3.200000
Bogen,5.322581,2.935484,2.300000
Bohne,4.903226,2.322581,1.774194
Bombe,2.870968,5.900000,1.935484
Bonbon,5.966667,2.903226,1.800000
Boot,5.774194,2.483871,1.322581
Bordell,4.806452,7.000000,2.466667
Bosheit,3.000000,5.516129,7.533333
Bote,5.068966,2.666667,3.258065
Braut,6.482759,4.903226,2.580645
Brett,4.838710,2.354839,1.766667
Brezel,5.935484,2.580645,1.933333
Brief,5.933333,3.032258,1.500000
Br¸cke,5.677419,2.225807,1.483871
Bruder,6.161290,4.064516,3.064516
Brust,6.800000,6.387097,1.733333
B¸chse,4.935484,2.741936,1.709677
Buckel,4.032258,4.129032,2.322581
B¸fett,5.870968,3.870968,3.000000
B¸hne,6.000000,2.935484,2.258065
B¸ndel,5.161290,2.709677,2.967742
B¸ro,4.566667,2.290323,2.566667
Busen,6.612903,7.466667,1.677419
Butter,5.000000,2.000000,1.633333
Chance,6.233333,5.290323,6.633333
Chaos,3.903226,5.966667,7.433333
Charme,6.766667,5.612903,7.103448
Dach,5.290323,2.300000,1.666667
Dackel,4.967742,2.451613,1.516129
Dame,6.677419,4.967742,2.838710
Damm,5.709677,3.193548,1.966667
D‰mon,3.645161,5.741936,5.290323
Dampf,4.967742,2.677419,3.483871
Dank,6.333333,4.483871,6.900000
Daumen,5.129032,2.741936,1.633333
Decke,5.419355,2.166667,1.838710
Deckel,5.096774,1.903226,1.741936
Delle,4.419355,3.000000,2.838710
Delphin,6.258065,3.967742,1.580645
Denkmal,5.967742,3.483871,2.064516
Depp,3.645161,4.935484,5.903226
Dessert,6.333333,5.000000,2.096774
Detail,5.580645,2.483871,6.133333
Diele,5.032258,2.333333,2.709677
Dildo,5.129032,7.225807,1.580645
Dirne,4.677419,4.870968,3.903226
Disco,6.129032,5.967742,3.129032
Distrikt,4.870968,2.225807,5.517241
Diva,5.677419,5.700000,5.032258
Docht,5.193548,3.129032,1.935484
Dorf,4.935484,2.300000,2.354839
Dose,5.258065,2.129032,1.612903
Dozent,5.290323,3.225807,3.419355
Draht,4.580645,2.290323,1.533333
Drangsal,3.645161,4.612903,7.066667
Dreck,3.903226,5.548387,3.000000
Drogen,3.266667,7.700000,3.000000
Drohung,3.548387,6.300000,7.266667
Drucker,5.129032,2.100000,2.433333
Duft,6.333333,5.689655,5.400000
Dummheit,3.387097,5.413793,7.666667
D¸rre,3.741936,4.290323,4.322581
Dusche,5.900000,4.322581,1.677419
Echo,5.322581,3.903226,5.516129
Efeu,5.645161,2.566667,1.741936
Effekt,5.612903,3.000000,6.166667
Ehe,6.033333,5.966667,4.966667
Ehre,6.400000,5.387097,7.900000
Ehrung,6.333333,5.766667,7.666667
Eiche,5.000000,2.000000,1.645161
Eifer,5.645161,5.451613,7.933333
Einfahrt,5.193548,1.933333,4.193548
Eintritt,5.096774,2.838710,5.400000
Eisen,4.677419,1.967742,2.400000
Eiter,3.064516,5.733333,2.566667
Ekel,3.258065,6.466667,7.866667
Ekzem,3.322581,5.967742,2.733333
Elan,6.200000,4.580645,7.766667
Elend,2.766667,6.933333,6.800000
Elfe,6.100000,4.903226,5.066667
Engel,6.774194,5.666667,4.400000
Ente,5.500000,2.366667,1.666667
Erbse,5.387097,1.600000,1.580645
Eule,5.322581,2.633333,2.000000
Fabel,5.433333,2.387097,4.275862
Fackel,5.129032,4.064516,1.677419
Faden,5.064516,1.833333,1.612903
F‰hre,5.612903,2.322581,1.677419
Fahrer,5.258065,2.500000,3.419355
Fahrt,5.387097,2.258065,5.419355
Faktor,4.935484,2.322581,6.032258
Falle,3.419355,5.096774,4.566667
Farbe,5.900000,3.193548,4.300000
Farmer,5.354839,2.068966,3.129032
Faser,4.733333,2.333333,2.096774
Fass,5.161290,2.266667,1.612903
F‰ulnis,3.322581,4.333333,4.290323
Fee,6.322581,4.193548,5.066667
Feier,7.000000,5.741936,4.354839
Feigling,3.709677,6.129032,5.903226
Feind,2.870968,7.419355,5.967742
Feld,5.032258,2.032258,2.533333
Felsen,5.258065,3.161290,1.266667
Fenster,5.419355,2.100000,1.516129
Ferse,4.967742,2.451613,1.833333
Fessel,4.161290,5.741936,2.166667
Fest,6.322581,4.838710,3.967742
Fete,6.833333,5.566667,4.225807
Fetzen,4.677419,5.064516,3.709677
Fick,5.533333,8.258065,3.903226
Fieber,2.967742,5.548387,5.200000
Figur,5.741936,4.516129,3.774194
Film,6.066667,4.838710,2.600000
Filter,5.096774,2.366667,2.290323
Finger,5.225807,3.612903,1.548387
Fisch,5.387097,2.766667,1.387097
Fixer,2.806452,6.966667,4.161290
Flagge,4.935484,2.806452,1.800000
Flasche,5.322581,2.258065,1.451613
Fleiss,6.466667,4.233333,7.266667
Flinte,4.451613,5.612903,2.322581
Flirt,6.833333,6.741936,5.741936
Fluch,3.225807,5.833333,6.967742
Fluss,5.741936,2.870968,1.666667
Fokus,5.290323,3.161290,6.033333
Folie,5.161290,2.100000,2.172414
Folter,2.419355,7.066667,5.612903
Fˆn,5.233333,1.870968,1.833333
Format,5.129032,2.266667,5.266667
Formel,5.258065,2.806452,5.677419
Fotze,3.258065,7.419355,2.387097
Fracht,5.000000,2.866667,3.064516
Fratze,3.870968,5.733333,4.548387
Freibad,6.200000,3.838710,2.322581
Freiheit,7.700000,7.066667,7.517241
Freude,7.000000,6.870968,7.258065
Freund,6.967742,7.133333,4.806452
Frieden,7.419355,6.133333,7.866667
Frische,6.400000,3.290323,6.774194
Frosch,5.032258,3.066667,1.580645
Frucht,6.096774,5.741936,2.500000
Fr¸hling,7.096774,5.580645,5.516129
Frust,3.290323,6.100000,7.733333
F¸lle,4.774194,3.612903,6.966667
Funzel,4.709677,3.129032,3.233333
Furcht,3.354839,6.900000,7.100000
Furie,3.741936,6.548387,4.758621
Furz,3.451613,5.741936,3.193548
Futter,5.612903,2.500000,2.258065
Gabel,5.096774,2.032258,1.225807
Gaffer,3.483871,6.096774,4.258065
Galgen,2.500000,6.600000,1.516129
Galle,3.774194,4.483871,3.419355
Gang,4.967742,2.516129,3.838710
Garn,5.290323,1.833333,2.387097
Gasse,5.000000,3.225807,3.129032
Gatte,5.548387,3.967742,3.566667
Geb‰ck,6.129032,2.774194,2.233333
Geb‰lk,5.225807,2.322581,2.838710
Gebiet,5.000000,1.870968,4.677419
Gebiss,4.129032,3.612903,1.580645
Gebrauch,5.032258,2.161290,6.677419
Gebr¸ll,3.967742,5.967742,4.709677
Geburt,6.193548,4.903226,3.741936
Geb¸sch,5.387097,3.000000,2.129032
Ged‰rm,3.500000,5.516129,3.451613
Gedicht,6.300000,4.419355,3.645161
Geduld,5.806452,3.838710,7.066667
Gefahr,3.741936,6.967742,6.666667
Gef¸hl,6.500000,6.900000,7.466667
Geheul,3.580645,5.300000,5.451613
Geier,4.483871,3.870968,1.709677
Geilheit,5.322581,7.580645,7.466667
Geisel,2.866667,6.566667,3.200000
Geiz,3.225807,5.033333,7.419355
Gelenk,4.935484,2.645161,1.709677
Gem‰cht,5.258065,5.677419,3.064516
Gemahl,5.580645,3.900000,4.516129
Genie,7.033333,6.967742,5.900000
Genuss,6.533333,6.354839,7.000000
Gep‰ck,5.225807,2.612903,2.580645
Gesang,5.733333,3.935484,4.870968
Geschenk,6.400000,4.161290,3.774194
Geschrei,3.806452,6.333333,5.483871
Geschw¸r,3.193548,5.903226,3.100000
Gesicht,6.322581,4.709677,2.233333
Gespˆtt,3.225807,5.548387,5.900000
Gestank,3.000000,5.548387,4.580645
Getier,4.600000,3.903226,3.903226
Getr‰nk,5.903226,3.833333,2.931035
Gewalt,2.774194,7.290323,6.103448
Gewand,5.548387,3.225807,2.933333
Gewinn,6.387097,5.225807,5.933333
Gew¸hl,4.161290,5.100000,5.000000
Gew¸rm,3.580645,4.333333,3.870968
Gez‰nk,3.387097,4.870968,6.774194
Ghetto,3.161290,6.774194,4.387097
Giebel,4.903226,2.483871,2.387097
Gier,3.193548,5.100000,6.900000
Gift,3.387097,6.677419,3.870968
Gipfel,5.709677,3.433333,2.344828
Glanz,5.903226,3.516129,6.387097
Glas,5.354839,2.333333,1.451613
Glaube,5.400000,4.733333,7.633333
Gleis,5.000000,2.000000,1.741936
Glied,5.516129,6.645161,1.645161
Glitzer,5.193548,3.566667,3.774194
Gl¸ck,7.032258,7.387097,7.866667
Gold,6.200000,4.967742,1.806452
Golf,5.258065,2.516129,2.633333
Gondel,5.548387,3.482759,2.322581
Gˆre,3.806452,5.516129,4.483871
Grab,3.612903,6.161290,2.516129
Graphik,6.193548,3.166667,3.451613
Gras,5.645161,3.548387,1.419355
Grazie,6.433333,5.483871,5.806452
Grind,4.032258,4.500000,2.387097
Grinsen,6.387097,5.677419,5.096774
Gr¸bchen,6.166667,4.354839,2.645161
Gruft,3.806452,5.258065,2.354839
Gr¸nder,6.290323,3.548387,4.451613
Gruppe,5.419355,3.709677,3.870968
Gunst,6.133333,3.419355,7.133333
G¸te,6.433333,5.322581,7.333333
Hafen,5.677419,2.580645,2.344828
Hai,4.645161,5.774194,1.500000
H‰lfte,5.258065,2.366667,4.677419
Hammer,5.000000,3.032258,1.161290
Handel,5.677419,2.866667,5.266667
Handlung,5.000000,2.967742,6.500000
Harem,5.741936,5.903226,3.645161
H‰rte,4.709677,4.193548,5.500000
H‰scher,3.612903,5.200000,5.933333
Hass,3.161290,7.612903,7.400000
Hast,3.838710,5.233333,7.064516
Hauch,5.677419,3.612903,5.033333
Haut,5.645161,4.806452,2.354839
Hecke,5.129032,2.258065,2.033333
Heft,4.935484,1.600000,1.741936
Hefter,5.096774,1.677419,2.033333
Hehler,3.387097,5.548387,4.466667
Heil,5.433333,5.100000,7.000000
Heilung,6.548387,4.645161,6.064516
Heimat,5.903226,5.387097,7.300000
Hektik,3.862069,5.900000,7.516129
Held,6.838710,6.483871,4.966667
Helfer,6.709677,4.733333,4.709677
Hemd,5.322581,2.451613,1.766667
Hengst,5.451613,4.806452,2.200000
Henkel,4.838710,1.833333,1.833333
Henker,2.903226,7.266667,3.032258
Herkunft,5.354839,2.741936,5.733333
Herpes,3.322581,5.300000,2.451613
Herz,6.225807,6.700000,2.033333
Hetze,3.290323,6.900000,7.033333
Hilfe,5.933333,4.774194,6.483871
Himmel,6.838710,4.935484,3.633333
Hintern,6.500000,7.709677,1.967742
Hobby,6.516129,4.366667,7.096774
Hochzeit,6.580645,4.741936,4.580645
Hocker,4.935484,2.129032,1.500000
Hoden,5.322581,6.066667,1.233333
Hoffnung,7.000000,4.741936,8.366667
Hohn,3.709677,4.419355,7.419355
Hˆlle,3.033333,6.677419,6.133333
Holz,5.354839,2.129032,2.290323
Honig,5.967742,3.806452,1.533333
Horror,3.838710,6.903226,7.366667
Hose,5.290323,3.032258,1.645161
Hotel,5.870968,2.800000,2.366667
H¸fte,6.161290,4.433333,2.064516
Humor,7.133333,6.225807,7.633333
Hure,3.870968,7.838710,3.677419
Husten,3.741936,4.193548,3.645161
Hut,5.354839,2.266667,1.419355
H¸tte,5.419355,2.129032,1.806452
Hymne,5.580645,4.645161,4.600000
Idol,6.032258,5.700000,6.066667
Import,5.354839,2.451613,5.483871
Infarkt,2.870968,7.366667,4.354839
Inhalt,5.161290,2.000000,6.677419
Inzest,2.766667,6.300000,5.866667
Inzucht,2.612903,7.290323,5.967742
Irrer,3.258065,6.483871,5.483871
Irrsinn,3.677419,5.833333,6.933333
Jacke,5.096774,2.166667,1.500000
Jammer,3.580645,5.258065,7.366667
Jubel,5.866667,5.766667,5.517241
Jugend,6.533333,4.806452,6.600000
Junge,5.516129,3.129032,2.161290
Juwel,6.066667,4.032258,1.833333
Kabel,5.000000,1.633333,1.967742
Kachel,5.129032,2.258065,1.966667
Kacke,3.322581,6.064516,1.935484
Kaff,3.451613,3.933333,4.620690
Kamm,4.903226,1.677419,1.612903
Kanne,5.000000,1.655172,1.645161
Kante,5.032258,1.966667,3.032258
Kappe,4.870968,1.633333,1.500000
Kapsel,4.741936,2.451613,2.566667
Karpfen,5.096774,2.387097,1.483871
Karte,5.322581,1.866667,1.965517
Karton,4.870968,1.774194,2.064516
K‰se,5.645161,3.500000,1.354839
Kasse,4.838710,2.774194,1.866667
Kasten,4.967742,2.100000,1.870968
Kelle,5.129032,2.193548,1.433333
Keller,4.580645,2.903226,1.838710
Kerker,3.161290,7.300000,2.258065
Kern,4.903226,2.166667,2.172414
Kessel,4.645161,1.866667,1.903226
Ketzer,3.483871,5.300000,4.935484
Kiesel,5.258065,2.064516,1.833333
Kiffer,4.290323,6.548387,3.741936
Killer,2.500000,7.100000,4.033333
Kind,6.516129,3.709677,1.433333
Kinn,5.225807,2.100000,1.516129
Kippe,3.806452,3.645161,1.966667
Kirsche,6.137931,3.774194,1.451613
Kissen,5.741936,3.290323,1.709677
Kitzel,5.741936,5.290323,6.000000
Klage,3.387097,4.935484,5.709677
Klammer,4.935484,1.935484,1.741936
Kleidung,6.033333,3.354839,2.741936
Klempner,5.032258,2.166667,2.533333
Klima,5.258065,4.032258,5.806452
Klingel,4.967742,2.300000,1.827586
Klinik,4.064516,2.967742,2.233333
Klinke,4.967742,1.967742,1.548387
Klo,4.451613,4.677419,1.709677
Klugheit,6.700000,5.066667,7.833333
Knabe,5.387097,2.966667,2.354839
Knast,2.966667,5.800000,2.548387
Knie,5.032258,2.806452,1.967742
Knopf,5.129032,2.266667,1.612903
Knorpel,4.096774,3.838710,2.354839
Knospe,5.967742,3.645161,1.700000
Knoten,5.193548,2.645161,2.580645
Kn¸ppel,4.225807,6.233333,1.833333
Koks,3.419355,6.548387,2.290323
Kokser,3.225807,6.612903,4.258065
Kollaps,3.516129,6.533333,5.733333
Koma,3.000000,6.666667,4.700000
Komfort,6.129032,4.419355,7.709677
Komik,6.806452,5.870968,6.366667
Kompass,5.419355,2.566667,1.419355
Kondom,5.806452,6.068966,1.322581
Konfekt,5.806452,2.166667,2.166667
Kontext,5.064516,2.225807,6.645161
Korb,5.193548,2.548387,1.700000
Korken,5.580645,3.366667,1.580645
Korn,4.967742,2.903226,2.000000
Kˆrper,6.566667,5.433333,1.966667
Kot,2.645161,5.766667,2.000000
Kˆter,3.677419,4.741936,2.800000
Kotze,2.677419,6.533333,1.806452
Krach,3.935484,5.709677,5.266667
Kraft,6.645161,6.516129,6.387097
Krake,4.612903,5.600000,1.741936
Kralle,4.129032,3.580645,2.161290
Krampf,3.677419,6.322581,4.200000
Kran,4.838710,2.032258,1.419355
Kr‰tze,3.032258,5.900000,4.258065
Kr‰uter,5.774194,3.290323,2.433333
Krebs,3.483871,5.419355,4.466667
Kreide,5.032258,2.129032,1.366667
Kreis,5.354839,1.933333,2.766667
Krieg,2.400000,7.433333,5.466667
Krise,3.516129,5.935484,6.200000
Kristall,6.161290,4.333333,2.000000
Kr¸cke,3.741936,3.096774,1.900000
Krug,5.161290,2.333333,1.451613
Kr¸ppel,3.290323,5.700000,3.806452
Kuchen,5.967742,2.967742,1.774194
Kuh,5.645161,2.633333,1.612903
Kuhle,4.935484,2.466667,3.000000
K¸hnheit,5.793103,5.166667,7.233333
K¸ken,6.233333,3.483871,1.833333
Kummer,3.322581,4.967742,7.645161
Kunde,5.516129,2.466667,3.838710
Kunst,6.433333,4.580645,7.387097
Kuppel,4.741936,2.548387,2.419355
Kuppler,4.709677,3.516129,4.645161
Kurs,5.032258,2.733333,4.433333
Kurve,5.548387,3.433333,3.225807
Kuss,7.419355,8.033333,2.903226
L‰cheln,7.064516,6.645161,5.483871
Lachen,7.193548,6.133333,4.580645
Laden,5.419355,2.166667,2.000000
Ladung,4.870968,2.833333,3.451613
Lager,5.225807,2.354839,2.633333
Lampe,5.451613,2.129032,1.354839
Laub,5.322581,1.645161,1.741936
L‰ufer,5.709677,3.709677,3.300000
Leder,5.322581,2.903226,2.066667
Lehre,5.766667,2.967742,5.500000
Lehrer,5.064516,3.387097,2.400000
Leiche,2.933333,7.322581,2.064516
Leichnam,2.766667,6.903226,2.193548
Leid,2.870968,5.866667,7.600000
Leistung,6.032258,5.290323,6.655172
Leiter,4.935484,1.966667,1.741936
Lepra,2.633333,6.290323,3.645161
Lesbe,5.290323,6.870968,3.677419
Lesung,5.677419,2.870968,4.870968
Licht,6.133333,3.387097,4.000000
Liebchen,6.366667,5.387097,6.193548
Liebe,7.266667,7.500000,7.500000
Liebling,6.966667,6.066667,5.612903
Liebster,7.066667,6.096774,5.709677
Lied,6.266667,4.193548,3.967742
Lilie,6.033333,3.516129,1.766667
List,4.645161,4.700000,6.580645
Lizenz,5.290323,2.161290,5.193548
Lob,6.466667,5.193548,6.379310
Locke,5.806452,3.258065,1.870968
Lockung,5.483871,4.200000,6.387097
Lˆffel,5.000000,1.900000,1.290323
Lohn,6.580645,4.129032,5.032258
L¸cke,4.733333,2.612903,4.258065
Luder,5.258065,6.419355,5.000000
L¸ge,3.516129,7.033333,6.862069
L¸gner,3.322581,6.933333,5.900000
Lumpen,3.645161,4.516129,3.354839
Lunge,5.387097,3.870968,2.096774
Lust,6.700000,7.000000,7.322581
L¸stling,5.322581,7.300000,5.129032
Luxus,6.166667,5.419355,6.700000
Macke,4.580645,5.354839,5.933333
Made,3.741936,4.225807,2.129032
Magen,4.967742,3.709677,1.774194
Magie,6.100000,5.806452,7.200000
Maid,6.451613,4.548387,3.258065
Mais,5.548387,2.200000,1.600000
Maler,5.866667,3.290323,3.225807
Mama,6.466667,6.064516,3.193548
Manie,4.193548,4.200000,8.033333
Mantel,5.064516,2.193548,1.666667
M‰rchen,6.193548,3.193548,4.900000
Markt,5.451613,2.612903,3.419355
Masseur,6.300000,6.433333,3.290323
Mast,4.935484,2.387097,2.033333
Maul,4.032258,5.225807,3.000000
Meer,6.533333,5.516129,2.064516
Mehl,4.967742,1.633333,1.645161
Memme,3.806452,5.580645,5.000000
Men¸,5.838710,2.833333,4.645161
Metall,5.290323,2.290323,2.133333
Mief,3.645161,5.161290,6.290323
Milben,3.451613,3.548387,1.870968
Milde,5.806452,3.833333,7.064516
Mist,3.516129,5.419355,3.064516
Mitte,5.066667,2.903226,5.600000
Moder,3.774194,3.838710,5.100000
Modul,5.096774,2.516129,4.766667
Moment,5.580645,2.741936,6.866667
Monat,5.233333,2.166667,4.806452
Monster,3.935484,5.933333,5.032258
Monteur,4.935484,2.580645,3.096774
Morast,3.967742,3.967742,4.032258
Mord,2.300000,6.580645,4.838710
Mˆrder,2.466667,7.129032,4.400000
Moschus,5.225807,3.096774,3.354839
Mˆse,5.064516,8.000000,2.137931
M¸hle,5.258065,2.000000,1.666667
M¸ll,3.580645,4.741936,3.000000
Mund,5.774194,4.300000,1.612903
M¸nze,5.533333,2.838710,1.387097
Murmel,5.451613,2.161290,2.000000
Muschi,5.483871,7.193548,1.935484
Musik,6.774194,6.354839,4.548387
Muskel,6.000000,4.800000,2.166667
Mut,6.451613,5.700000,6.600000
Mutant,4.419355,4.548387,4.548387
M¸tze,5.433333,2.000000,1.633333
Mystik,5.533333,4.612903,7.466667
Mythen,6.000000,4.451613,7.600000
Nacken,5.903226,4.000000,1.903226
Nadel,4.612903,4.548387,1.451613
N‰he,6.322581,5.451613,6.566667
Name,5.483871,2.900000,6.000000
Narbe,3.709677,4.666667,2.225807
Nase,5.193548,2.774194,1.833333
Natter,4.354839,3.967742,1.741936
Nazi,2.400000,8.225807,3.866667
Neid,3.354839,5.838710,7.833333
Nektar,5.645161,2.870968,2.866667
Nigger,2.806452,7.451613,4.161290
Nippel,6.700000,7.645161,1.666667
Not,3.612903,5.387097,7.322581
Notar,4.419355,2.451613,4.129032
Notiz,5.000000,2.677419,4.064516
Nutte,3.838710,7.466667,3.580645
Nutzen,5.354839,2.580645,6.666667
Obdach,5.354839,3.677419,3.766667
Obhut,5.870968,3.193548,5.709677
Ofen,5.129032,3.633333,1.566667
Opfer,2.935484,6.266667,4.580645
Ordner,5.290323,1.966667,3.096774
Ordnung,5.645161,3.193548,5.800000
Organ,4.870968,4.100000,2.354839
Orgie,5.645161,8.064516,4.290323
Paar,6.466667,4.633333,4.903226
Paarung,6.300000,6.000000,5.032258
Packung,4.967742,2.225807,2.225807
Paddel,5.677419,1.966667,1.419355
Paket,5.645161,2.322581,1.833333
Palast,5.766667,4.100000,2.633333
Panik,2.935484,6.700000,7.300000
Papier,5.483871,2.333333,1.586207
Parf¸m,6.366667,4.935484,2.400000
Party,6.766667,6.354839,4.354839
Pech,3.709677,5.000000,6.766667
Pein,3.354839,5.933333,7.533333
Pendel,4.967742,2.483871,1.870968
Penis,5.387097,7.580645,1.225807
Penner,3.645161,6.166667,3.967742
Perle,6.451613,5.400000,2.300000
Pest,2.838710,7.032258,3.800000
Petze,3.451613,5.258065,6.233333
Pfanne,5.354839,2.166667,1.354839
Pflege,5.733333,4.096774,6.354839
Pfusch,3.000000,6.096774,6.100000
Phase,4.903226,2.200000,6.419355
Phobie,3.566667,5.838710,7.833333
Pickel,3.354839,5.774194,1.935484
Picknick,6.500000,4.483871,3.096774
Pimmel,4.516129,7.516129,1.500000
Pisse,3.129032,7.333333,1.967742
Pizza,6.866667,4.903226,1.806452
Plage,3.451613,4.838710,5.400000
Plakat,5.400000,2.806452,2.096774
Plane,5.000000,2.032258,2.258065
Platte,5.225807,2.333333,2.516129
Pleite,3.354839,4.935484,5.200000
Pˆbel,3.580645,5.322581,4.800000
Pocken,3.032258,4.677419,3.322581
Poet,5.866667,4.677419,5.000000
Polyp,4.548387,2.580645,2.935484
Popel,4.032258,5.322581,1.833333
Popo,6.290323,6.548387,1.677419
Porno,5.709677,8.161290,3.774194
Pracht,5.862069,3.774194,5.833333
Pr‰mie,6.233333,4.161290,5.129032
Pr‰rie,5.419355,2.806452,3.700000
Produkt,5.290323,2.225807,4.193548
Profi,6.129032,4.290323,5.193548
Profit,5.354839,4.000000,6.033333
Prospekt,5.225807,2.200000,3.000000
Pr¸gel,3.000000,6.433333,4.774194
Puff,4.258065,7.225807,2.774194
Pups,4.193548,5.033333,3.233333
Pussy,5.612903,7.548387,3.677419
Quadrat,5.096774,2.333333,3.633333
Qual,3.266667,5.419355,6.900000
Quartier,5.096774,2.387097,4.096774
Rache,3.677419,7.566667,6.966667
R‰cher,4.322581,5.966667,5.517241
Rampe,4.483871,2.258065,2.633333
Raps,5.387097,2.233333,2.400000
Rasen,5.709677,2.700000,2.193548
Rassist,2.483871,7.967742,4.533333
Rasur,5.870968,4.516129,2.870968
Ratte,3.903226,5.333333,1.266667
Raub,3.064516,5.645161,4.935484
R‰uber,3.387097,5.516129,3.322581
Rechner,5.709677,3.032258,2.129032
Regal,4.967742,1.580645,1.612903
Reichtum,6.066667,5.193548,6.200000
Reife,6.032258,4.566667,7.200000
Reifung,6.133333,3.419355,7.800000
Reise,6.633333,5.344828,4.838710
Reiz,6.233333,5.935484,7.066667
Rekord,6.451613,4.483871,5.566667
Reptil,5.064516,3.483871,2.333333
Ressort,5.290323,2.033333,5.300000
Retter,6.400000,5.233333,4.516129
Rettung,6.225807,5.433333,6.645161
Riegel,4.870968,2.533333,2.419355
Rˆhre,4.806452,2.096774,2.709677
Roman,5.516129,3.580645,2.800000
Rose,6.466667,4.806452,1.419355
Rotz,3.645161,5.064516,3.709677
Ruder,5.290323,2.310345,1.580645
Ruhe,6.580645,3.677419,7.300000
Ruhm,6.290323,5.612903,8.066667
R¸hrung,5.838710,5.258065,6.600000
Ruin,2.870968,4.903226,5.966667
R¸lpser,3.967742,6.225807,3.838710
R¸pel,3.709677,5.419355,5.032258
Saal,5.225807,2.548387,2.387097
Sadist,3.064516,7.000000,5.766667
Sahne,5.903226,3.419355,1.580645
Salbung,5.064516,3.838710,5.322581
Sammler,5.225807,2.258065,4.516129
Sand,6.419355,2.935484,1.935484
S‰nger,6.133333,4.096774,2.838710
Saphir,6.000000,3.933333,2.258065
Sarg,3.866667,5.935484,1.866667
Satan,3.483871,6.838710,5.966667
Satin,5.793103,4.451613,2.741936
Satz,5.193548,1.900000,4.433333
Sau,3.645161,7.096774,1.645161
S‰ufer,3.193548,6.838710,3.419355
S‰ule,5.096774,2.225807,1.838710
Sauna,6.354839,6.266667,2.000000
Schabe,3.741936,3.774194,1.800000
Schaf,5.516129,2.566667,1.354839
Schal,5.322581,2.483871,1.451613
Schale,5.161290,2.800000,1.933333
Schalk,4.806452,3.741936,5.866667
Schalter,5.129032,1.500000,1.838710
Schande,3.161290,5.741936,6.233333
Schatz,7.000000,5.161290,4.290323
Schaufel,4.935484,2.366667,1.451613
Schaum,5.800000,3.677419,2.161290
Scheide,5.774194,7.548387,1.766667
Scheisse,3.290323,6.096774,2.833333
Schema,4.903226,2.000000,6.133333
Schenkel,6.483871,5.966667,2.096774
Schere,4.903226,2.225807,1.225807
Scherz,6.566667,5.096774,6.266667
Scheusal,2.833333,5.933333,6.266667
Schiene,5.000000,2.333333,1.966667
Schiff,5.451613,2.966667,1.580645
Schilf,5.258065,2.483871,1.733333
Schimmel,3.387097,4.096774,3.033333
Schinken,5.548387,3.548387,1.322581
Schirm,5.225807,2.548387,1.600000
Schiss,3.466667,6.133333,5.322581
Schlacht,3.709677,6.766667,4.666667
Schlaf,6.766667,4.741936,3.903226
Schl‰ger,2.935484,6.866667,3.838710
Schlampe,3.677419,7.387097,3.741936
Schlaufe,5.129032,2.533333,2.566667
Schleim,3.866667,5.387097,2.333333
Schlips,5.064516,3.129032,1.645161
Schlund,4.233333,4.766667,4.451613
Schmaus,5.967742,4.870968,4.161290
Schmerz,3.387097,6.333333,6.533333
Schmuck,5.774194,3.612903,2.000000
Schmutz,3.419355,4.387097,3.290323
Schnauze,3.451613,5.666667,3.129032
Schnee,6.233333,3.709677,1.633333
Schnitt,5.161290,2.903226,3.903226
Schnˆsel,3.516129,4.935484,5.516129
Schnur,4.806452,1.935484,1.766667
Schock,3.612903,7.600000,6.733333
Schrank,5.064516,1.933333,1.290323
Schreck,4.032258,5.766667,7.354839
Schrei,3.933333,6.700000,4.633333
Schrift,5.258065,2.903226,4.290323
Schuft,3.612903,5.100000,5.129032
Schuh,5.548387,2.548387,1.419355
Schuld,3.774194,5.774194,7.266667
Schulden,2.741936,5.366667,4.935484
Schulter,5.193548,3.129032,1.400000
Schurke,3.709677,5.533333,4.451613
